"gps_data_id","sensor_code","utc_date","utc_time","line_no","tff","latitude","longitude","height","maxsnr","hdop","vdop","sat","fix","v1","v2","t1","t2","h1","h2","s1","s2","s3","s4","insert_timestamp","acquisition_time"
31284,"CJ13","2019-03-22","05:02:30",1428,90,"0","0","0",31,"0","0",3,"NO","3.43V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 01:02:30-04"
31285,"CJ13","2019-03-22","06:02:30",1429,90,"0","0","0",0,"0","0",0,"NO","3.43V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 02:02:30-04"
31286,"CJ13","2019-03-22","07:02:30",1431,90,"0","0","0",26,"0","0",2,"NO","3.41V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 03:02:30-04"
31287,"CJ13","2019-03-22","18:02:30",1434,90,"26.074828","-80.280064","9",39,"1.2","1.8",6,"3D","3.49V",NULL,"35.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 14:02:30-04"
31288,"CJ13","2019-03-22","19:02:04",1435,64,"26.074792","-80.279972","41",37,"1.6","4.4",5,"3D","3.49V",NULL,"37.94",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 15:02:04-04"
31289,"CJ13","2019-03-22","20:02:29",1436,89,"26.074819","-80.280069","6",32,"1.5","1.8",6,"3D","3.41V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 16:02:29-04"
31290,"CJ13","2019-03-22","21:02:02",1437,62,"26.07225","-80.280022","8",41,"2.3","3.2",4,"3D","3.49V",NULL,"27.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 17:02:02-04"
31291,"CJ13","2019-03-22","22:02:30",1438,90,"0","0","0",26,"0","0",7,"NO","3.41V",NULL,"35.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 18:02:30-04"
31292,"CJ13","2019-03-22","23:02:30",1439,90,"0","0","0",36,"0","0",9,"NO","3.45V",NULL,"37.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 19:02:30-04"
31293,"CJ13","2019-03-23","00:02:07",1442,67,"26.072694","-80.280347","13",34,"1.6","8.7",6,"3D","3.49V",NULL,"38.98",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 20:02:07-04"
31294,"CJ13","2019-03-23","01:02:05",1443,65,"26.072681","-80.280294","3",33,"3","4.3",5,"3D","3.45V",NULL,"39.31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 21:02:05-04"
31295,"CJ13","2019-03-23","02:02:30",1444,90,"0","0","0",0,"0","0",0,"NO","3.36V",NULL,"34.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 22:02:30-04"
31296,"CJ13","2019-03-23","03:02:30",1445,90,"26.072653","-80.281144","108",35,"1.5","2.2",6,"3D","3.45V",NULL,"35.72",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-22 23:02:30-04"
31297,"CJ13","2019-03-23","04:02:30",1446,90,"0","0","0",0,"0","0",0,"NO","3.36V",NULL,"34.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 00:02:30-04"
31298,"CJ13","2019-03-23","05:02:08",1447,68,"26.072706","-80.280381","18",35,"5.3","7.2",5,"3D","3.50V",NULL,"37.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 01:02:08-04"
31299,"CJ13","2019-03-23","06:02:30",1448,90,"0","0","0",0,"0","0",0,"NO","3.37V",NULL,"29.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 02:02:30-04"
31300,"CJ13","2019-03-23","07:02:15",1450,75,"26.072753","-80.280286","6",26,"2.2","3.1",6,"3D","3.37V",NULL,"28.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 03:02:15-04"
31301,"CJ13","2019-03-23","18:02:30",1453,90,"26.069939","-80.279178","7",35,"9.9","3.2",3,"2D","3.47V",NULL,"39.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 14:02:30-04"
31302,"CJ13","2019-03-23","19:02:30",1454,90,"26.070058","-80.279167","-3",27,"2.8","6.6",4,"3D","3.45V",NULL,"39.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 15:02:30-04"
31303,"CJ13","2019-03-23","20:02:30",1455,90,"0","0","0",25,"0","0",5,"NO","3.41V",NULL,"38.59",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 16:02:30-04"
31304,"CJ13","2019-03-23","21:02:30",1456,90,"0","0","0",0,"0","0",0,"NO","3.39V",NULL,"38.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 17:02:30-04"
31305,"CJ13","2019-03-23","22:02:30",1457,90,"0","0","0",27,"0","0",5,"NO","3.39V",NULL,"36.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 18:02:30-04"
31306,"CJ13","2019-03-23","23:02:30",1458,90,"0","0","0",27,"0","0",5,"NO","3.43V",NULL,"39.96",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 19:02:30-04"
31307,"CJ13","2019-03-24","00:02:30",1460,90,"0","0","0",30,"0","0",7,"NO","3.41V",NULL,"41.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 20:02:30-04"
31308,"CJ13","2019-03-24","01:02:30",1462,90,"0","0","0",28,"0","0",1,"NO","3.45V",NULL,"41.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 21:02:30-04"
31309,"CJ13","2019-03-24","02:02:30",1463,90,"0","0","0",30,"0","0",3,"NO","3.39V",NULL,"41.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 22:02:30-04"
31310,"CJ13","2019-03-24","03:02:30",1464,90,"0","0","0",27,"0","0",5,"NO","3.39V",NULL,"40.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-23 23:02:30-04"
31311,"CJ13","2019-03-24","04:02:30",1465,90,"0","0","0",22,"0","0",1,"NO","3.37V",NULL,"40.35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 00:02:30-04"
31312,"CJ13","2019-03-24","05:02:30",1466,90,"0","0","0",24,"0","0",2,"NO","3.43V",NULL,"39.57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 01:02:30-04"
31313,"CJ13","2019-03-24","06:02:30",1467,90,"0","0","0",27,"0","0",2,"NO","3.39V",NULL,"39.44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 02:02:30-04"
31314,"CJ13","2019-03-24","07:02:30",1468,90,"0","0","0",31,"0","0",4,"NO","3.39V",NULL,"39.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 03:02:30-04"
31315,"CJ13","2019-03-24","18:02:30",1469,90,"26.070328","-80.279436","8",35,"1.6","5.2",6,"3D","3.39V",NULL,"35.59",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 14:02:30-04"
31316,"CJ13","2019-03-24","19:02:09",1470,69,"26.070386","-80.279339","20",39,"1.6","3.1",5,"3D","3.49V",NULL,"38.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 15:02:09-04"
31317,"CJ13","2019-03-24","20:02:08",1471,68,"26.070189","-80.279503","-32",35,"2.5","4.2",5,"3D","3.49V",NULL,"39.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 16:02:08-04"
31318,"CJ13","2019-03-24","21:02:16",1472,76,"26.070467","-80.279475","6",34,"1.9","3.1",4,"3D","3.39V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 17:02:16-04"
31319,"CJ13","2019-03-24","22:02:11",1473,71,"26.070342","-80.279372","2",41,"1.4","5.8",6,"3D","3.50V",NULL,"38.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 18:02:11-04"
31320,"CJ13","2019-03-24","23:02:07",1474,67,"26.070378","-80.279353","12",37,"1.1","1.5",8,"3D","3.47V",NULL,"38.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 19:02:07-04"
31321,"CJ13","2019-03-25","00:02:02",1475,62,"26.070225","-80.279356","29",43,"1.1","2.4",8,"3D","3.45V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 20:02:02-04"
31322,"CJ13","2019-03-25","01:02:11",1476,71,"26.070342","-80.279422","11",39,"1.1","1.6",8,"3D","3.43V",NULL,"38.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 21:02:11-04"
31323,"CJ13","2019-03-25","02:02:04",1477,64,"26.070236","-80.279339","-16",35,"1.4","2.1",6,"3D","3.45V",NULL,"38.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 22:02:04-04"
31324,"CJ13","2019-03-25","03:02:07",1478,67,"26.070356","-80.279367","9",39,"1.2","2",6,"3D","3.49V",NULL,"33.38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-24 23:02:07-04"
31325,"CJ13","2019-03-25","04:02:10",1479,70,"26.0702","-80.279367","-3",35,"2","2.1",5,"3D","3.45V",NULL,"28.23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 00:02:10-04"
31326,"CJ13","2019-03-25","05:02:30",1480,90,"0","0","0",36,"0","0",4,"NO","3.36V",NULL,"33.96",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 01:02:30-04"
31327,"CJ13","2019-03-25","06:02:30",1481,90,"26.070019","-80.279686","11",33,"2.5","2.8",4,"3D","3.41V",NULL,"38.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 02:02:30-04"
31328,"CJ13","2019-03-25","07:02:30",1482,90,"0","0","0",33,"0","0",4,"NO","3.36V",NULL,"32.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 03:02:30-04"
31329,"CJ13","2019-03-25","18:02:30",1483,90,"0","0","0",33,"0","0",8,"NO","3.41V",NULL,"37.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 14:02:30-04"
31330,"CJ13","2019-03-25","19:02:30",1484,90,"26.071989","-80.278897","202",35,"3.8","3.1",5,"3D","3.43V",NULL,"37.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 15:02:30-04"
31331,"CJ13","2019-03-25","20:02:17",1485,77,"26.070939","-80.276886","205",33,"7","3.2",3,"2D","3.45V",NULL,"38.59",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 16:02:17-04"
31332,"CJ13","2019-03-25","21:02:30",1486,90,"0","0","0",28,"0","0",1,"NO","3.41V",NULL,"38.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 17:02:30-04"
31333,"CJ13","2019-03-25","22:02:30",1487,90,"26.070744","-80.280069","5",30,"2","3.3",5,"3D","3.45V",NULL,"38.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 18:02:30-04"
31334,"CJ13","2019-03-25","23:02:10",1488,70,"26.070686","-80.280114","6",34,"1.5","3.2",5,"3D","3.45V",NULL,"38.59",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 19:02:10-04"
31335,"CJ13","2019-03-26","00:02:30",1489,90,"26.070517","-80.279919","47",31,"4.3","3.2",3,"2D","3.37V",NULL,"38.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 20:02:30-04"
31336,"CJ13","2019-03-26","01:02:30",1490,90,"0","0","0",29,"0","0",5,"NO","3.39V",NULL,"37.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 21:02:30-04"
31337,"CJ13","2019-03-26","02:02:30",1491,90,"0","0","0",29,"0","0",5,"NO","3.39V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 22:02:30-04"
31338,"CJ13","2019-03-26","03:02:30",1492,90,"0","0","0",25,"0","0",3,"NO","3.39V",NULL,"38.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-25 23:02:30-04"
31339,"CJ13","2019-03-26","04:02:30",1493,90,"0","0","0",33,"0","0",4,"NO","3.45V",NULL,"38.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 00:02:30-04"
31340,"CJ13","2019-03-26","05:02:30",1494,90,"0","0","0",0,"0","0",0,"NO","3.41V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 01:02:30-04"
31341,"CJ13","2019-03-26","06:02:30",1495,90,"0","0","0",44,"0","0",11,"NO","3.43V",NULL,"28.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 02:02:30-04"
31342,"CJ13","2019-03-26","07:02:30",1496,90,"26.070283","-80.280131","177",36,"1.9","3.2",3,"2D","3.41V",NULL,"27.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 03:02:30-04"
31343,"CJ13","2019-03-26","18:02:30",1497,90,"0","0","0",27,"0","0",2,"NO","3.36V",NULL,"37.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 14:02:30-04"
31344,"CJ13","2019-03-26","19:02:30",1498,90,"26.074028","-80.279811","2",38,"1.7","2.9",6,"3D","3.43V",NULL,"37.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 15:02:30-04"
31345,"CJ13","2019-03-26","20:02:07",1499,67,"26.074044","-80.279781","27",36,"1.5","4.8",5,"3D","3.49V",NULL,"35.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 16:02:07-04"
31346,"CJ13","2019-03-26","21:02:05",1500,65,"26.074039","-80.279819","-6",39,"1.5","3.1",6,"3D","3.49V",NULL,"37.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 17:02:05-04"
31347,"CJ13","2019-03-26","22:02:06",1501,66,"26.074069","-80.279803","-15",37,"2.3","3.1",4,"3D","3.49V",NULL,"36.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 18:02:06-04"
31348,"CJ13","2019-03-26","23:02:30",1502,90,"26.073822","-80.279706","7",23,"1.8","3.2",3,"2D","3.41V",NULL,"37.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 19:02:30-04"
31349,"CJ13","2019-03-27","00:02:09",1503,69,"26.073703","-80.279703","-3",36,"4.1","6.8",4,"3D","3.43V",NULL,"37.94",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 20:02:09-04"
31350,"CJ13","2019-03-27","01:02:30",1504,90,"0","0","0",24,"0","0",1,"NO","3.41V",NULL,"37.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 21:02:30-04"
31351,"CJ13","2019-03-27","02:02:30",1505,90,"0","0","0",0,"0","0",0,"NO","3.41V",NULL,"38.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 22:02:30-04"
31352,"CJ13","2019-03-27","03:02:30",1506,90,"0","0","0",34,"0","0",4,"NO","3.39V",NULL,"37.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-26 23:02:30-04"
31353,"CJ13","2019-03-27","04:02:30",1507,90,"0","0","0",0,"0","0",0,"NO","3.39V",NULL,"34.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 00:02:30-04"
31354,"CJ13","2019-03-27","05:02:30",1508,90,"0","0","0",0,"0","0",0,"NO","3.37V",NULL,"33.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 01:02:30-04"
31355,"CJ13","2019-03-27","06:02:30",1509,90,"0","0","0",43,"0","0",8,"NO","3.39V",NULL,"30.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 02:02:30-04"
31356,"CJ13","2019-03-27","07:02:30",1510,90,"26.075025","-80.279592","115",36,"5.5","3.2",3,"2D","3.39V",NULL,"30.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 03:02:30-04"
31357,"CJ13","2019-03-27","18:02:30",1511,90,"0","0","0",43,"0","0",11,"NO","3.39V",NULL,"30.57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 14:02:30-04"
31358,"CJ13","2019-03-27","19:02:30",1512,90,"0","0","0",30,"0","0",3,"NO","3.39V",NULL,"34.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 15:02:30-04"
31359,"CJ13","2019-03-27","20:02:30",1513,90,"26.071708","-80.280747","154",30,"3","3.2",4,"3D","3.36V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 16:02:30-04"
31360,"CJ13","2019-03-27","21:02:06",1514,66,"26.070994","-80.280011","0",38,"2.2","3.1",4,"3D","3.47V",NULL,"37.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 17:02:06-04"
31361,"CJ13","2019-03-27","22:02:09",1515,69,"26.070858","-80.280069","-5",37,"2.9","2.4",5,"3D","3.49V",NULL,"38.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 18:02:09-04"
31362,"CJ13","2019-03-27","23:02:30",1516,90,"26.070686","-80.280069","0",35,"1.6","4.2",4,"3D","3.41V",NULL,"38.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 19:02:30-04"
31363,"CJ13","2019-03-28","00:02:30",1517,90,"26.070561","-80.279817","13",36,"2.5","3.2",3,"2D","3.45V",NULL,"38.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 20:02:30-04"
31364,"CJ13","2019-03-28","01:02:30",1518,90,"0","0","0",35,"0","0",3,"NO","3.39V",NULL,"38.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 21:02:30-04"
31365,"CJ13","2019-03-28","02:02:30",1519,90,"26.070856","-80.280094","2",34,"1.3","2.1",5,"3D","3.43V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 22:02:30-04"
31366,"CJ13","2019-03-28","03:02:08",1520,68,"26.070911","-80.280206","18",31,"3.2","7.1",4,"3D","3.49V",NULL,"37.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-27 23:02:08-04"
31367,"CJ13","2019-03-28","04:02:30",1521,90,"0","0","0",32,"0","0",1,"NO","3.39V",NULL,"38.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 00:02:30-04"
31368,"CJ13","2019-03-28","05:02:30",1522,90,"0","0","0",29,"0","0",3,"NO","3.39V",NULL,"38.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 01:02:30-04"
31369,"CJ13","2019-03-28","06:02:30",1523,90,"0","0","0",31,"0","0",2,"NO","3.39V",NULL,"38.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 02:02:30-04"
31370,"CJ13","2019-03-28","07:02:30",1524,90,"0","0","0",32,"0","0",2,"NO","3.37V",NULL,"37.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 03:02:30-04"
31371,"CJ13","2019-03-28","18:02:30",1525,90,"26.071164","-80.279669","18",42,"7","3.2",3,"2D","3.41V",NULL,"30.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 14:02:30-04"
31372,"CJ13","2019-03-28","19:02:28",1526,88,"26.071203","-80.279736","19",37,"2","3.2",4,"3D","3.39V",NULL,"34.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 15:02:28-04"
31373,"CJ13","2019-03-28","20:02:11",1527,71,"26.071108","-80.280064","26",27,"2.1","3.1",4,"3D","3.45V",NULL,"31.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 16:02:11-04"
31374,"CJ13","2019-03-28","21:02:30",1528,90,"0","0","0",38,"0","0",7,"NO","3.43V",NULL,"37.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 17:02:30-04"
31375,"CJ13","2019-03-28","22:02:30",1529,90,"26.070828","-80.280106","2",23,"4","3.5",4,"3D","3.47V",NULL,"38.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 18:02:30-04"
31376,"CJ13","2019-03-28","23:02:30",1530,90,"0","0","0",23,"0","0",3,"NO","3.39V",NULL,"38.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 19:02:30-04"
31377,"CJ13","2019-03-29","00:02:30",1531,90,"0","0","0",24,"0","0",2,"NO","3.37V",NULL,"39.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 20:02:30-04"
31378,"CJ13","2019-03-29","01:02:30",1532,90,"0","0","0",26,"0","0",2,"NO","3.39V",NULL,"39.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 21:02:30-04"
31379,"CJ13","2019-03-29","02:02:30",1533,90,"0","0","0",28,"0","0",2,"NO","3.39V",NULL,"38.92",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 22:02:30-04"
31380,"CJ13","2019-03-29","03:02:30",1534,90,"26.070847","-80.280058","1",38,"8.8","4.4",4,"3D","3.45V",NULL,"38.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-28 23:02:30-04"
31381,"CJ13","2019-03-29","04:02:30",1535,90,"0","0","0",22,"0","0",2,"NO","3.37V",NULL,"38.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 00:02:30-04"
31382,"CJ13","2019-03-29","05:02:30",1536,90,"0","0","0",28,"0","0",5,"NO","3.41V",NULL,"38.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 01:02:30-04"
31383,"CJ13","2019-03-29","06:02:30",1537,90,"0","0","0",26,"0","0",2,"NO","3.37V",NULL,"37.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 02:02:30-04"
31384,"CJ13","2019-03-29","07:02:30",1538,90,"0","0","0",0,"0","0",0,"NO","3.41V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 03:02:30-04"
31385,"CJ13","2019-03-29","18:02:30",1539,90,"0","0","0",37,"0","0",7,"NO","3.41V",NULL,"30.31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 14:02:30-04"
31386,"CJ13","2019-03-29","19:02:30",1540,90,"0","0","0",29,"0","0",5,"NO","3.37V",NULL,"33.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 15:02:30-04"
31387,"CJ13","2019-03-29","20:02:30",1541,90,"26.070814","-80.280061","0",34,"1.6","2.5",5,"3D","3.37V",NULL,"35.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 16:02:30-04"
31388,"CJ13","2019-03-29","21:02:04",1542,64,"26.070911","-80.280008","16",39,"1.9","3.4",6,"3D","3.49V",NULL,"38.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 17:02:04-04"
31389,"CJ13","2019-03-29","22:02:10",1543,70,"26.070719","-80.280092","46",37,"2","6.1",5,"3D","3.49V",NULL,"38.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 18:02:10-04"
31390,"CJ13","2019-03-29","23:02:30",1544,90,"26.0708","-80.280053","16",24,"2.2","4.5",5,"3D","3.37V",NULL,"38.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 19:02:30-04"
